,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags,tag
4453,4453,148,Bards,O,NNS,O
4454,4454,148,and,O,CC,O
4455,4455,148,heralds,O,NNS,O
4456,4456,148,began,O,VBD,O
4457,4457,148,to,O,TO,O
4458,4458,148,chant,O,VB,O
4459,4459,148,in,O,IN,O
4460,4460,148,sweet,O,JJ,O
4461,4461,148,tones,O,NNS,O
4462,4462,148,the,O,DT,O
4463,4463,148,praises,O,NNS,O
4464,4464,148,(,O,(,O
4465,4465,148,of,O,IN,O
4466,4466,148,the,O,DT,O
4467,4467,148,hero,O,NN,O
4468,4468,148,who,O,WP,O
4469,4469,148,accomplished,O,VBD,O
4470,4470,148,the,O,DT,O
4471,4471,148,feat,O,NN,O
4472,4472,148,),O,),O
4473,4473,148,.,O,.,O
4474,4474,149,And,O,CC,O
4475,4475,149,beholding,O,VBG,O
4476,4476,149,Arjuna,B-PER,NNP,O
4477,4477,149,",",O,",",O
4478,4478,149,Drupada,B-PER,NNP,O
4479,4479,149,--,O,:,O
4480,4480,149,that,O,IN,O
4481,4481,149,slayer,O,NN,O
4482,4482,149,of,O,IN,O
4483,4483,149,foes,O,NNS,O
4484,4484,149,",",O,",",O
4485,4485,149,--,O,:,O
4486,4486,149,was,O,VBD,O
4487,4487,149,filled,O,VBN,O
4488,4488,149,with,O,IN,O
4489,4489,149,joy,O,NN,O
4490,4490,149,.,O,.,O
4491,4491,150,And,O,CC,O
4492,4492,150,the,O,DT,O
4493,4493,150,monarch,O,NN,O
4494,4494,150,desired,O,VBD,O
4495,4495,150,to,O,TO,O
4496,4496,150,assist,O,VB,O
4497,4497,150,with,O,IN,O
4498,4498,150,his,O,PRP$,O
4499,4499,150,forces,O,NNS,O
4500,4500,150,the,O,DT,O
4501,4501,150,hero,O,NN,O
4502,4502,150,if,O,IN,O
4503,4503,150,the,O,DT,O
4504,4504,150,occasion,O,NN,O
4505,4505,150,arose,O,NN,O
4506,4506,150,.,O,.,O
4507,4507,151,And,O,CC,O
4508,4508,151,when,O,WRB,O
4509,4509,151,the,O,DT,O
4510,4510,151,uproar,O,NN,O
4511,4511,151,was,O,VBD,O
4512,4512,151,at,O,IN,O
4513,4513,151,its,O,PRP$,O
4514,4514,151,height,O,NN,O
4515,4515,151,",",O,",",O
4516,4516,151,Yudhishthira,B-PER,NNP,O
4517,4517,151,",",O,",",O
4518,4518,151,the,O,DT,O
4519,4519,151,foremost,O,NN,O
4520,4520,151,of,O,IN,O
4521,4521,151,all,O,DT,O
4522,4522,151,virtuous,O,JJ,O
4523,4523,151,men,O,NNS,O
4524,4524,151,",",O,",",O
4525,4525,151,accompanied,O,VBN,O
4526,4526,151,by,O,IN,O
4527,4527,151,those,O,DT,O
4528,4528,151,first,O,JJ,O
4529,4529,151,of,O,IN,O
4530,4530,151,men,O,NNS,O
4531,4531,151,the,O,DT,O
4532,4532,151,twins,O,NNS,O
4533,4533,151,",",O,",",O
4534,4534,151,hastily,O,RB,O
4535,4535,151,left,O,VBD,O
4536,4536,151,the,O,DT,O
4537,4537,151,amphitheatre,O,NN,O
4538,4538,151,for,O,IN,O
4539,4539,151,returning,O,VBG,O
4540,4540,151,to,O,TO,O
4541,4541,151,his,O,PRP$,O
4542,4542,151,temporary,O,JJ,O
4543,4543,151,home,O,NN,O
4544,4544,151,.,O,.,O
4545,4545,152,And,O,CC,O
4546,4546,152,Krishna,B-PER,NNP,O
4547,4547,152,beholding,O,VBG,O
4548,4548,152,the,O,DT,O
4549,4549,152,mark,O,NN,O
4550,4550,152,shot,O,NN,O
4551,4551,152,and,O,CC,O
4552,4552,152,beholding,O,NN,O
4553,4553,152,Partha,B-PER,NNP,O
4554,4554,152,also,O,RB,O
4555,4555,152,like,O,IN,O
4556,4556,152,unto,O,JJ,O
4557,4557,152,Indra,B-PER,NNP,O
4558,4558,152,himself,O,PRP,O
4559,4559,152,",",O,",",O
4560,4560,152,who,O,WP,O
4561,4561,152,had,O,VBD,O
4562,4562,152,shot,O,VBN,O
4563,4563,152,the,O,DT,O
4564,4564,152,mark,O,NN,O
4565,4565,152,",",O,",",O
4566,4566,152,was,O,VBD,O
4567,4567,152,filled,O,VBN,O
4568,4568,152,with,O,IN,O
4569,4569,152,joy,O,NN,O
4570,4570,152,",",O,",",O
4571,4571,152,and,O,CC,O
4572,4572,152,approached,O,VBD,O
4573,4573,152,the,O,DT,O
4574,4574,152,son,O,NN,O
4575,4575,152,of,O,IN,O
4576,4576,152,Kunti,B-PER,NNP,O
4577,4577,152,with,O,IN,O
4578,4578,152,a,O,DT,O
4579,4579,152,white,O,JJ,O
4580,4580,152,robe,O,NN,O
4581,4581,152,and,O,CC,O
4582,4582,152,a,O,DT,O
4583,4583,152,garland,O,NN,O
4584,4584,152,of,O,IN,O
4585,4585,152,flowers,O,NNS,O
4586,4586,152,.,O,.,O
4587,4587,153,And,O,CC,O
4588,4588,153,Arjuna,B-PER,NNP,O
4589,4589,153,the,O,DT,O
4590,4590,153,accomplisher,O,NN,O
4591,4591,153,of,O,IN,O
4592,4592,153,inconceivable,O,JJ,O
4593,4593,153,feats,O,NNS,O
4594,4594,153,",",O,",",O
4595,4595,153,having,O,VBG,O
4596,4596,153,won,O,VBN,O
4597,4597,153,Draupadi,B-PER,NNP,O
4598,4598,153,by,O,IN,O
4599,4599,153,his,O,PRP$,O
4600,4600,153,success,O,NN,O
4601,4601,153,in,O,IN,O
4602,4602,153,the,O,DT,O
4603,4603,153,amphitheatre,O,NN,O
4604,4604,153,",",O,",",O
4605,4605,153,was,O,VBD,O
4606,4606,153,saluted,O,VBN,O
4607,4607,153,with,O,IN,O
4608,4608,153,reverence,O,NN,O
4609,4609,153,by,O,IN,O
4610,4610,153,all,O,PDT,O
4611,4611,153,the,O,DT,O
4612,4612,153,Brahmanas,B-COMMUNITY,NNP,O
4613,4613,153,.,O,.,O
4614,4614,154,And,O,CC,O
4615,4615,154,he,O,PRP,O
4616,4616,154,soon,O,RB,O
4617,4617,154,after,O,IN,O
4618,4618,154,left,O,VBD,O
4619,4619,154,the,O,DT,O
4620,4620,154,lists,O,NNS,O
4621,4621,154,followed,O,VBD,O
4622,4622,154,close,O,JJ,O
4623,4623,154,by,O,IN,O
4624,4624,154,her,O,PRP$,O
4625,4625,154,who,O,WP,O
4626,4626,154,thus,O,RB,O
4627,4627,154,became,O,VBD,O
4628,4628,154,his,O,PRP$,O
4629,4629,154,wife,O,NN,O
4630,4630,154,.,O,.,O
4631,4631,154,',O,'',O
4632,4632,154,'',O,'',O
4633,4633,155,(,O,(,O
4634,4634,155,Swayamvara,B-EVE,NNP,O
4635,4635,155,Parva,I-LIT&ART,NNP,O
4636,4636,155,continued,O,VBD,O
4637,4637,155,),O,),O
4638,4638,155,``,O,``,O
4639,4639,155,Vaisampayana,B-PER,NNP,O
4640,4640,155,said,O,VBD,O
4641,4641,155,",",O,",",O
4642,4642,155,'When,O,VBD,O
4643,4643,155,the,O,DT,O
4644,4644,155,king,O,NN,O
4645,4645,155,(,O,(,O
4646,4646,155,Drupada,B-PER,NNP,O
4647,4647,155,),O,),O
4648,4648,155,expressed,O,VBD,O
4649,4649,155,his,O,PRP$,O
4650,4650,155,desire,O,NN,O
4651,4651,155,of,O,IN,O
4652,4652,155,bestowing,O,VBG,O
4653,4653,155,his,O,PRP$,O
4654,4654,155,daughter,O,NN,O
4655,4655,155,on,O,IN,O
4656,4656,155,that,O,DT,O
4657,4657,155,Brahmana,B-COMMUNITY,NNP,O
4658,4658,155,(,O,(,O
4659,4659,155,who,O,WP,O
4660,4660,155,had,O,VBD,O
4661,4661,155,shot,O,VBN,O
4662,4662,155,the,O,DT,O
4663,4663,155,mark,O,NN,O
4664,4664,155,),O,),O
4665,4665,155,",",O,",",O
4666,4666,155,all,O,PDT,O
4667,4667,155,those,O,DT,O
4668,4668,155,monarchs,O,NNS,O
4669,4669,155,who,O,WP,O
4670,4670,155,had,O,VBD,O
4671,4671,155,been,O,VBN,O
4672,4672,155,invited,O,VBN,O
4673,4673,155,to,O,TO,O
4674,4674,155,the,O,DT,O
4675,4675,155,Swayamvara,B-EVE,NNP,O
4676,4676,155,",",O,",",O
4677,4677,155,looking,O,VBG,O
4678,4678,155,at,O,IN,O
4679,4679,155,one,O,CD,O
4680,4680,155,another,O,DT,O
4681,4681,155,",",O,",",O
4682,4682,155,were,O,VBD,O
4683,4683,155,suddenly,O,RB,O
4684,4684,155,filled,O,VBN,O
4685,4685,155,with,O,IN,O
4686,4686,155,wrath,O,NN,O
4687,4687,155,.,O,.,O
4688,4688,156,And,O,CC,O
4689,4689,156,they,O,PRP,O
4690,4690,156,said,O,VBD,O
4691,4691,156,",",O,",",O
4692,4692,156,'Passing,O,VBG,O
4693,4693,156,us,O,PRP,O
4694,4694,156,by,O,IN,O
4695,4695,156,and,O,CC,O
4696,4696,156,treating,O,VBG,O
4697,4697,156,the,O,DT,O
4698,4698,156,assembled,O,JJ,O
4699,4699,156,monarchs,O,NN,O
4700,4700,156,as,O,IN,O
4701,4701,156,straw,O,NN,O
4702,4702,156,this,O,DT,O
4703,4703,156,Drupada,B-PER,NNP,O
4704,4704,156,desireth,O,VBZ,O
4705,4705,156,to,O,TO,O
4706,4706,156,bestow,O,VB,O
4707,4707,156,his,O,PRP$,O
4708,4708,156,daughter,O,NN,O
4709,4709,156,--,O,:,O
4710,4710,156,that,O,IN,O
4711,4711,156,first,O,JJ,O
4712,4712,156,of,O,IN,O
4713,4713,156,women,O,NNS,O
4714,4714,156,",",O,",",O
4715,4715,156,--,O,:,O
4716,4716,156,on,O,IN,O
4717,4717,156,a,O,DT,O
4718,4718,156,Brahmana,B-COMMUNITY,NNP,O
4719,4719,156,!,O,.,O
4720,4720,157,Having,O,VBG,O
4721,4721,157,planted,O,VBN,O
4722,4722,157,the,O,DT,O
4723,4723,157,tree,O,NN,O
4724,4724,157,he,O,PRP,O
4725,4725,157,cutteth,O,VBZ,O
4726,4726,157,it,O,PRP,O
4727,4727,157,down,O,RP,O
4728,4728,157,when,O,WRB,O
4729,4729,157,it,O,PRP,O
4730,4730,157,is,O,VBZ,O
4731,4731,157,about,O,IN,O
4732,4732,157,to,O,TO,O
4733,4733,157,bear,O,VB,O
4734,4734,157,fruit,O,NN,O
4735,4735,157,.,O,.,O
4736,4736,158,The,O,DT,O
4737,4737,158,wretch,O,NN,O
4738,4738,158,regardeth,O,VBZ,O
4739,4739,158,us,O,PRP,O
4740,4740,158,not,O,RB,O
4741,4741,158,:,O,:,O
4742,4742,158,therefore,O,RB,O
4743,4743,158,let,O,VB,O
4744,4744,158,us,O,PRP,O
4745,4745,158,slay,O,VB,O
4746,4746,158,him,O,PRP,O
4747,4747,158,.,O,.,O
4748,4748,159,He,O,PRP,O
4749,4749,159,deserveth,O,VBZ,O
4750,4750,159,not,O,RB,O
4751,4751,159,our,O,PRP$,O
4752,4752,159,respect,O,NN,O
4753,4753,159,nor,O,CC,O
4754,4754,159,the,O,DT,O
4755,4755,159,veneration,O,NN,O
4756,4756,159,due,O,JJ,O
4757,4757,159,to,O,TO,O
4758,4758,159,age,O,NN,O
4759,4759,159,.,O,.,O
4760,4760,160,Owing,O,VBG,O
4761,4761,160,to,O,TO,O
4762,4762,160,such,O,JJ,O
4763,4763,160,qualities,O,NNS,O
4764,4764,160,of,O,IN,O
4765,4765,160,his,O,PRP$,O
4766,4766,160,",",O,",",O
4767,4767,160,we,O,PRP,O
4768,4768,160,shall,O,MD,O
4769,4769,160,",",O,",",O
4770,4770,160,therefore,O,RB,O
4771,4771,160,",",O,",",O
4772,4772,160,slay,O,VB,O
4773,4773,160,this,O,DT,O
4774,4774,160,wretch,O,NN,O
4775,4775,160,that,O,WDT,O
4776,4776,160,insulteth,O,VBZ,O
4777,4777,160,all,O,DT,O
4778,4778,160,kings,O,NNS,O
4779,4779,160,",",O,",",O
4780,4780,160,along,O,IN,O
4781,4781,160,with,O,IN,O
4782,4782,160,his,O,PRP$,O
4783,4783,160,son,O,NN,O
4784,4784,160,.,O,.,O
4785,4785,161,Inviting,O,VBG,O
4786,4786,161,all,O,PDT,O
4787,4787,161,the,O,DT,O
4788,4788,161,monarchs,O,NN,O
4789,4789,161,and,O,CC,O
4790,4790,161,entertaining,O,VBG,O
4791,4791,161,them,O,PRP,O
4792,4792,161,with,O,IN,O
4793,4793,161,excellent,O,JJ,O
4794,4794,161,food,O,NN,O
4795,4795,161,",",O,",",O
4796,4796,161,he,O,PRP,O
4797,4797,161,disregardeth,O,VBZ,O
4798,4798,161,us,O,PRP,O
4799,4799,161,at,O,IN,O
4800,4800,161,last,O,JJ,O
4801,4801,161,.,O,.,O
4802,4802,162,In,O,IN,O
4803,4803,162,this,O,DT,O
4804,4804,162,assemblage,O,NN,O
4805,4805,162,of,O,IN,O
4806,4806,162,monarchs,O,NNS,O
4807,4807,162,like,O,IN,O
4808,4808,162,unto,O,IN,O
4809,4809,162,a,O,DT,O
4810,4810,162,conclave,O,NN,O
4811,4811,162,of,O,IN,O
4812,4812,162,the,O,DT,O
4813,4813,162,celestials,O,NNS,O
4814,4814,162,",",O,",",O
4815,4815,162,doth,O,CC,O
4816,4816,162,he,O,PRP,O
4817,4817,162,not,O,RB,O
4818,4818,162,see,O,VB,O
4819,4819,162,a,O,DT,O
4820,4820,162,single,O,JJ,O
4821,4821,162,monarch,O,NN,O
4822,4822,162,equal,O,JJ,O
4823,4823,162,unto,O,NN,O
4824,4824,162,himself,O,PRP,O
4825,4825,162,?,O,.,O
4826,4826,163,The,O,DT,O
4827,4827,163,Vedic,O,NNP,O
4828,4828,163,declaration,O,NN,O
4829,4829,163,is,O,VBZ,O
4830,4830,163,well-known,O,JJ,O
4831,4831,163,that,O,IN,O
4832,4832,163,the,O,DT,O
4833,4833,163,Swayamvara,B-EVE,NNP,O
4834,4834,163,is,O,VBZ,O
4835,4835,163,for,O,IN,O
4836,4836,163,the,O,DT,O
4837,4837,163,Kshatriyas,B-COMMUNITY,NNP,O
4838,4838,163,.,O,.,O
4839,4839,164,The,O,DT,O
4840,4840,164,Brahmanas,B-COMMUNITY,NNP,O
4841,4841,164,have,O,VBP,O
4842,4842,164,no,O,DT,O
4843,4843,164,claim,O,NN,O
4844,4844,164,in,O,IN,O
4845,4845,164,respect,O,NN,O
4846,4846,164,of,O,IN,O
4847,4847,164,a,O,DT,O
4848,4848,164,selection,O,NN,O
4849,4849,164,of,O,IN,O
4850,4850,164,husband,O,NN,O
4851,4851,164,by,O,IN,O
4852,4852,164,a,O,DT,O
4853,4853,164,Kshatriya,B-COMMUNITY,NNP,O
4854,4854,164,damsel,O,NN,O
4855,4855,164,.,O,.,O
4856,4856,165,Or,O,CC,O
4857,4857,165,",",O,",",O
4858,4858,165,ye,O,JJ,O
4859,4859,165,kings,O,NNS,O
4860,4860,165,",",O,",",O
4861,4861,165,if,O,IN,O
4862,4862,165,this,O,DT,O
4863,4863,165,damsel,O,NN,O
4864,4864,165,desireth,O,VBZ,O
4865,4865,165,not,O,RB,O
4866,4866,165,to,O,TO,O
4867,4867,165,select,O,VB,O
4868,4868,165,any,O,DT,O
4869,4869,165,one,O,CD,O
4870,4870,165,of,O,IN,O
4871,4871,165,us,O,PRP,O
4872,4872,165,as,O,IN,O
4873,4873,165,her,O,PRP$,O
4874,4874,165,lord,O,NN,O
4875,4875,165,",",O,",",O
4876,4876,165,let,O,VB,O
4877,4877,165,us,O,PRP,O
4878,4878,165,cast,O,VB,O
4879,4879,165,her,O,PRP,O
4880,4880,165,into,O,IN,O
4881,4881,165,the,O,DT,O
4882,4882,165,fire,O,NN,O
4883,4883,165,and,O,CC,O
4884,4884,165,return,O,NN,O
4885,4885,165,to,O,TO,O
4886,4886,165,our,O,PRP$,O
4887,4887,165,kingdoms,O,NNS,O
4888,4888,165,.,O,.,O
4889,4889,166,As,O,IN,O
4890,4890,166,regards,O,NNS,O
4891,4891,166,this,O,DT,O
4892,4892,166,Brahmana,B-COMMUNITY,NNP,O
4893,4893,166,",",O,",",O
4894,4894,166,although,O,IN,O
4895,4895,166,he,O,PRP,O
4896,4896,166,hath,O,VBZ,O
4897,4897,166,",",O,",",O
4898,4898,166,from,O,IN,O
4899,4899,166,officiousness,O,NN,O
4900,4900,166,or,O,CC,O
4901,4901,166,avarice,O,NN,O
4902,4902,166,",",O,",",O
4903,4903,166,done,O,VBN,O
4904,4904,166,this,O,DT,O
4905,4905,166,injury,O,NN,O
4906,4906,166,to,O,TO,O
4907,4907,166,the,O,DT,O
4908,4908,166,monarchs,O,NN,O
4909,4909,166,",",O,",",O
4910,4910,166,he,O,PRP,O
4911,4911,166,should,O,MD,O
4912,4912,166,not,O,RB,O
4913,4913,166,yet,O,RB,O
4914,4914,166,be,O,VB,O
4915,4915,166,slain,O,NN,O
4916,4916,166,;,O,:,O
4917,4917,166,for,O,IN,O
4918,4918,166,our,O,PRP$,O
4919,4919,166,kingdoms,O,NNS,O
4920,4920,166,",",O,",",O
4921,4921,166,lives,O,NNS,O
4922,4922,166,",",O,",",O
4923,4923,166,treasures,O,NNS,O
4924,4924,166,",",O,",",O
4925,4925,166,sons,O,NNS,O
4926,4926,166,",",O,",",O
4927,4927,166,grandsons,O,NNS,O
4928,4928,166,",",O,",",O
4929,4929,166,and,O,CC,O
4930,4930,166,whatever,O,WDT,O
4931,4931,166,other,O,JJ,O
4932,4932,166,wealth,O,NN,O
4933,4933,166,we,O,PRP,O
4934,4934,166,have,O,VBP,O
4935,4935,166,",",O,",",O
4936,4936,166,all,O,DT,O
4937,4937,166,exist,O,VBP,O
4938,4938,166,for,O,IN,O
4939,4939,166,Brahmanas,B-COMMUNITY,NNP,O
4940,4940,166,.,O,.,O
4941,4941,167,Something,O,VBG,O
4942,4942,167,must,O,MD,O
4943,4943,167,be,O,VB,O
4944,4944,167,done,O,VBN,O
4945,4945,167,here,O,RB,O
4946,4946,167,(,O,(,O
4947,4947,167,even,O,RB,O
4948,4948,167,unto,O,IN,O
4949,4949,167,him,O,PRP,O
4950,4950,167,),O,),O
4951,4951,167,",",O,",",O
4952,4952,167,so,O,RB,O
4953,4953,167,that,O,IN,O
4954,4954,167,from,O,IN,O
4955,4955,167,fear,O,NN,O
4956,4956,167,of,O,IN,O
4957,4957,167,disgrace,O,NN,O
4958,4958,167,and,O,CC,O
4959,4959,167,the,O,DT,O
4960,4960,167,desire,O,NN,O
4961,4961,167,of,O,IN,O
4962,4962,167,maintaining,O,VBG,O
4963,4963,167,what,O,WP,O
4964,4964,167,properly,O,RB,O
4965,4965,167,belongeth,O,VBP,O
4966,4966,167,unto,O,JJ,O
4967,4967,167,each,O,DT,O
4968,4968,167,order,O,NN,O
4969,4969,167,",",O,",",O
4970,4970,167,other,O,JJ,O
4971,4971,167,Swayamvaras,B-EVE,NNP,O
4972,4972,167,may,O,MD,O
4973,4973,167,not,O,RB,O
4974,4974,167,terminate,O,VB,O
4975,4975,167,in,O,IN,O
4976,4976,167,this,O,DT,O
4977,4977,167,way,O,NN,O
4978,4978,167,.,O,.,O
4979,4979,167,',O,'',O
4980,4980,168,``,O,``,O
4981,4981,168,Having,O,VBG,O
4982,4982,168,addressed,O,VBN,O
4983,4983,168,one,O,CD,O
4984,4984,168,another,O,DT,O
4985,4985,168,thus,O,RB,O
4986,4986,168,",",O,",",O
4987,4987,168,those,O,DT,O
4988,4988,168,tigers,O,NNS,O
4989,4989,168,among,O,IN,O
4990,4990,168,monarchs,O,JJ,O
4991,4991,168,endued,O,VBN,O
4992,4992,168,with,O,IN,O
4993,4993,168,arms,O,NNS,O
4994,4994,168,like,O,IN,O
4995,4995,168,unto,O,JJ,O
4996,4996,168,spiked,O,VBN,O
4997,4997,168,iron,O,NN,O
4998,4998,168,maces,O,NNS,O
4999,4999,168,",",O,",",O
5000,5000,168,took,O,VBD,O
5001,5001,168,up,O,RP,O
5002,5002,168,their,O,PRP$,O
5003,5003,168,weapons,O,NNS,O
5004,5004,168,and,O,CC,O
5005,5005,168,rushed,O,VBN,O
5006,5006,168,at,O,IN,O
5007,5007,168,Drupada,B-PER,NNP,O
5008,5008,168,to,O,TO,O
5009,5009,168,slay,O,VB,O
5010,5010,168,him,O,PRP,O
5011,5011,168,then,O,RB,O
5012,5012,168,and,O,CC,O
5013,5013,168,there,O,RB,O
5014,5014,168,.,O,.,O
5015,5015,169,And,O,CC,O
5016,5016,169,Drupada,B-PER,NNP,O
5017,5017,169,beholding,O,VBG,O
5018,5018,169,those,O,DT,O
5019,5019,169,monarchs,O,JJS,O
5020,5020,169,all,O,DT,O
5021,5021,169,at,O,IN,O
5022,5022,169,once,O,RB,O
5023,5023,169,rushing,O,VBG,O
5024,5024,169,towards,O,NNS,O
5025,5025,169,him,O,PRP,O
5026,5026,169,in,O,IN,O
5027,5027,169,anger,O,NN,O
5028,5028,169,with,O,IN,O
5029,5029,169,bows,O,NNS,O
5030,5030,169,and,O,CC,O
5031,5031,169,arrows,O,NNS,O
5032,5032,169,",",O,",",O
5033,5033,169,sought,O,VBD,O
5034,5034,169,",",O,",",O
5035,5035,169,from,O,IN,O
5036,5036,169,fear,O,NN,O
5037,5037,169,",",O,",",O
5038,5038,169,the,O,DT,O
5039,5039,169,protection,O,NN,O
5040,5040,169,of,O,IN,O
5041,5041,169,the,O,DT,O
5042,5042,169,Brahmanas,B-COMMUNITY,NNP,O
5043,5043,169,.,O,.,O
5044,5044,170,But,O,CC,O
5045,5045,170,those,O,DT,O
5046,5046,170,mighty,O,JJ,O
5047,5047,170,bowmen,O,NNS,O
5048,5048,170,(,O,(,O
5049,5049,170,Bhima,B-PER,NNP,O
5050,5050,170,and,O,CC,O
5051,5051,170,Arjuna,B-PER,NNP,O
5052,5052,170,),O,),O
5053,5053,170,of,O,IN,O
5054,5054,170,the,O,DT,O
5055,5055,170,Pandavas,B-COMMUNITY,NNP,O
5056,5056,170,",",O,",",O
5057,5057,170,capable,O,JJ,O
5058,5058,170,of,O,IN,O
5059,5059,170,chastising,O,VBG,O
5060,5060,170,all,O,DT,O
5061,5061,170,foes,O,NNS,O
5062,5062,170,",",O,",",O
5063,5063,170,advanced,O,VBD,O
5064,5064,170,to,O,TO,O
5065,5065,170,oppose,O,VB,O
5066,5066,170,those,O,DT,O
5067,5067,170,monarchs,O,NNS,O
5068,5068,170,rushing,O,VBG,O
5069,5069,170,towards,O,NNS,O
5070,5070,170,them,O,PRP,O
5071,5071,170,impetuously,O,RB,O
5072,5072,170,like,O,IN,O
5073,5073,170,elephants,O,NNS,O
5074,5074,170,in,O,IN,O
5075,5075,170,the,O,DT,O
5076,5076,170,season,O,NN,O
5077,5077,170,of,O,IN,O
5078,5078,170,rut,O,NN,O
5079,5079,170,.,O,.,O
5080,5080,171,Then,O,RB,O
5081,5081,171,the,O,DT,O
5082,5082,171,monarchs,O,NN,O
5083,5083,171,with,O,IN,O
5084,5084,171,gloved,O,JJ,O
5085,5085,171,fingers,O,NNS,O
5086,5086,171,and,O,CC,O
5087,5087,171,upraised,O,JJ,O
5088,5088,171,weapons,O,NNS,O
5089,5089,171,rushed,O,VBN,O
5090,5090,171,in,O,IN,O
5091,5091,171,anger,O,NN,O
5092,5092,171,at,O,IN,O
5093,5093,171,the,O,DT,O
5094,5094,171,Kuru,B-COMMUNITY,NNP,O
5095,5095,171,princes,O,NNS,O
5096,5096,171,",",O,",",O
5097,5097,171,Bhima,B-PER,NNP,O
5098,5098,171,and,O,CC,O
5099,5099,171,Arjuna,B-PER,NNP,O
5100,5100,171,",",O,",",O
5101,5101,171,to,O,TO,O
5102,5102,171,slay,O,VB,O
5103,5103,171,them,O,PRP,O
5104,5104,171,.,O,.,O
5105,5105,172,Then,O,RB,O
5106,5106,172,the,O,DT,O
5107,5107,172,mighty,O,NN,O
5108,5108,172,Bhima,B-PER,NNP,O
5109,5109,172,of,O,IN,O
5110,5110,172,extraordinary,O,JJ,O
5111,5111,172,achievements,O,NNS,O
5112,5112,172,",",O,",",O
5113,5113,172,endued,O,VBN,O
5114,5114,172,with,O,IN,O
5115,5115,172,the,O,DT,O
5116,5116,172,strength,O,NN,O
5117,5117,172,of,O,IN,O
5118,5118,172,thunder,O,NN,O
5119,5119,172,",",O,",",O
5120,5120,172,tore,O,VBD,O
5121,5121,172,up,O,RP,O
5122,5122,172,like,O,IN,O
5123,5123,172,an,O,DT,O
5124,5124,172,elephant,O,NN,O
5125,5125,172,a,O,DT,O
5126,5126,172,large,O,JJ,O
5127,5127,172,tree,O,NN,O
5128,5128,172,and,O,CC,O
5129,5129,172,divested,O,VBD,O
5130,5130,172,it,O,PRP,O
5131,5131,172,of,O,IN,O
5132,5132,172,its,O,PRP$,O
5133,5133,172,leaves,O,NNS,O
5134,5134,172,.,O,.,O
5135,5135,173,And,O,CC,O
5136,5136,173,with,O,IN,O
5137,5137,173,that,O,DT,O
5138,5138,173,tree,O,NN,O
5139,5139,173,",",O,",",O
5140,5140,173,the,O,DT,O
5141,5141,173,strong-armed,O,JJ,O
5142,5142,173,Bhima,B-PER,NNP,O
5143,5143,173,",",O,",",O
5144,5144,173,the,O,DT,O
5145,5145,173,son,O,NN,O
5146,5146,173,of,O,IN,O
5147,5147,173,Pritha,B-PER,NNP,O
5148,5148,173,",",O,",",O
5149,5149,173,that,O,IN,O
5150,5150,173,grinder,O,NN,O
5151,5151,173,of,O,IN,O
5152,5152,173,foes,O,NNS,O
5153,5153,173,",",O,",",O
5154,5154,173,stood,O,VBD,O
5155,5155,173,",",O,",",O
5156,5156,173,like,O,IN,O
5157,5157,173,unto,O,IN,O
5158,5158,173,the,O,DT,O
5159,5159,173,mace-bearing,O,JJ,O
5160,5160,173,king,O,NN,O
5161,5161,173,of,O,IN,O
5162,5162,173,the,O,DT,O
5163,5163,173,dead,O,JJ,O
5164,5164,173,(,O,(,O
5165,5165,173,Yama,B-PER,NNP,O
5166,5166,173,),O,),O
5167,5167,173,armed,O,VBD,O
5168,5168,173,with,O,IN,O
5169,5169,173,his,O,PRP$,O
5170,5170,173,fierce,O,JJ,O
5171,5171,173,mace,O,NN,O
5172,5172,173,",",O,",",O
5173,5173,173,near,O,IN,O
5174,5174,173,Arjuna,B-PER,NNP,O
5175,5175,173,that,O,IN,O
5176,5176,173,bull,O,NN,O
5177,5177,173,amongst,O,NN,O
5178,5178,173,men,O,NNS,O
5179,5179,173,.,O,.,O
5180,5180,174,And,O,CC,O
5181,5181,174,beholding,O,VBG,O
5182,5182,174,that,O,IN,O
5183,5183,174,feat,O,NN,O
5184,5184,174,of,O,IN,O
5185,5185,174,his,O,PRP$,O
5186,5186,174,brother,O,NN,O
5187,5187,174,",",O,",",O
5188,5188,174,Jishnu,B-PER,NNP,O
5189,5189,174,of,O,IN,O
5190,5190,174,extraordinary,O,JJ,O
5191,5191,174,intelligence,O,NN,O
5192,5192,174,",",O,",",O
5193,5193,174,himself,O,PRP,O
5194,5194,174,also,O,RB,O
5195,5195,174,of,O,IN,O
5196,5196,174,inconceivable,O,JJ,O
5197,5197,174,feats,O,NNS,O
5198,5198,174,",",O,",",O
5199,5199,174,wondered,O,VBD,O
5200,5200,174,much,O,RB,O
5201,5201,174,.,O,.,O
5202,5202,175,And,O,CC,O
5203,5203,175,equal,O,JJ,O
5204,5204,175,unto,O,NN,O
5205,5205,175,Indra,B-PER,NNP,O
5206,5206,175,himself,O,PRP,O
5207,5207,175,in,O,IN,O
5208,5208,175,achievements,O,NNS,O
5209,5209,175,",",O,",",O
5210,5210,175,shaking,O,VBG,O
5211,5211,175,off,O,RP,O
5212,5212,175,all,O,DT,O
5213,5213,175,fear,O,NN,O
5214,5214,175,he,O,PRP,O
5215,5215,175,stood,O,VBD,O
5216,5216,175,with,O,IN,O
5217,5217,175,his,O,PRP$,O
5218,5218,175,bow,O,NN,O
