,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags
1791,1791,5,boughs.',O,NN
1792,1792,5,Thereupon,O,IN
1793,1793,5,staying,O,VBG
1794,1794,5,the,O,DT
1795,1795,5,car,O,NN
1796,1796,5,Vahuka,B-PER,NNP
1797,1797,5,addressed,O,VBD
1798,1798,5,the,O,DT
1799,1799,5,"king,",O,NN
1800,1800,5,"saying,",O,NN
1801,1801,5,'O,O,POS
1802,1802,5,crusher,O,NN
1803,1803,5,of,O,IN
1804,1804,5,"foes,",O,JJ
1805,1805,5,thou,O,NN
1806,1806,5,takest,O,JJS
1807,1807,5,credit,O,NN
1808,1808,5,to,O,TO
1809,1809,5,thyself,O,VB
1810,1810,5,in,O,IN
1811,1811,5,a,O,DT
1812,1812,5,matter,O,NN
1813,1813,5,which,O,WDT
1814,1814,5,is,O,VBZ
1815,1815,5,beyond,O,IN
1816,1816,5,my,O,PRP$
1817,1817,5,perception.,O,NN
1818,1818,5,"But,",O,NNP
1819,1819,5,O,O,NNP
1820,1820,5,"monarch,",O,NN
1821,1821,5,I,O,PRP
1822,1822,5,will,O,MD
1823,1823,5,ascertain,O,VB
1824,1824,5,it,O,PRP
1825,1825,5,by,O,IN
1826,1826,5,the,O,DT
1827,1827,5,direct,O,JJ
1828,1828,5,evidence,O,NN
1829,1829,5,of,O,IN
1830,1830,5,my,O,PRP$
1831,1831,5,"senses,",O,NN
1832,1832,5,by,O,IN
1833,1833,5,cutting,O,VBG
1834,1834,5,down,O,RP
1835,1835,5,the,O,DT
1836,1836,5,Vibhitaka.,O,NN
1837,1837,5,O,O,NNP
1838,1838,5,"king,",O,VBD
1839,1839,5,when,O,WRB
1840,1840,5,I,O,PRP
1841,1841,5,actually,O,RB
1842,1842,5,"count,",O,VBP
1843,1843,5,it,O,PRP
1844,1844,5,will,O,MD
1845,1845,5,no,O,RB
1846,1846,5,longer,O,RB
1847,1847,5,be,O,VB
1848,1848,5,matter,O,NN
1849,1849,5,of,O,IN
1850,1850,5,speculation.,O,NN
1851,1851,5,"Therefore,",O,NNP
1852,1852,5,in,O,IN
1853,1853,5,thy,O,JJ
1854,1854,5,"presence,",O,NN
1855,1855,5,O,O,NNP
1856,1856,5,"monarch,",O,NN
1857,1857,5,I,O,PRP
1858,1858,5,will,O,MD
1859,1859,5,hew,O,VB
1860,1860,5,down,O,RP
1861,1861,5,this,O,DT
1862,1862,5,Vibhitaka.,O,NN
1863,1863,5,I,O,PRP
1864,1864,5,do,O,VBP
1865,1865,5,not,O,RB
1866,1866,5,know,O,VB
1867,1867,5,whether,O,IN
1868,1868,5,it,O,PRP
1869,1869,5,be,O,VB
1870,1870,5,not,O,RB
1871,1871,5,(as,O,JJ
1872,1872,5,thou,O,NN
1873,1873,5,hast,O,NN
1874,1874,5,said).,O,NN
1875,1875,5,In,O,IN
1876,1876,5,thy,O,JJ
1877,1877,5,"presence,",O,NN
1878,1878,5,O,O,NNP
1879,1879,5,ruler,O,NN
1880,1880,5,of,O,IN
1881,1881,5,"men,",O,NN
1882,1882,5,I,O,PRP
1883,1883,5,will,O,MD
1884,1884,5,count,O,VB
1885,1885,5,the,O,DT
1886,1886,5,fruits,O,NNS
1887,1887,5,and,O,CC
1888,1888,5,leaves.,O,NN
1889,1889,5,Let,O,VB
1890,1890,5,Varshneya,B-PER,NNP
1891,1891,5,hold,O,VB
1892,1892,5,the,O,DT
1893,1893,5,reins,O,NNS
1894,1894,5,of,O,IN
1895,1895,5,the,O,DT
1896,1896,5,horses,O,NNS
1897,1897,5,for,O,IN
1898,1898,5,a,O,DT
1899,1899,5,while.',O,NN
1900,1900,5,Unto,O,IN
1901,1901,5,the,O,DT
1902,1902,5,charioteer,O,NN
1903,1903,5,the,O,DT
1904,1904,5,king,O,NN
1905,1905,5,"replied,",O,NN
1906,1906,5,'There,O,EX
1907,1907,5,is,O,VBZ
1908,1908,5,no,O,DT
1909,1909,5,time,O,NN
1910,1910,5,to,O,TO
1911,1911,5,lose.',O,VB
1912,1912,5,But,O,CC
1913,1913,5,Vahuka,B-PER,NNP
1914,1914,5,answered,O,VBD
1915,1915,5,with,O,IN
1916,1916,5,"humility,",O,JJ
1917,1917,5,'Stay,O,FW
1918,1918,5,thou,O,IN
1919,1919,5,a,O,DT
1920,1920,5,short,O,JJ
1921,1921,5,"space,",O,NN
1922,1922,5,"or,",O,NN
1923,1923,5,if,O,IN
1924,1924,5,thou,O,JJ
1925,1925,5,art,O,NN
1926,1926,5,in,O,IN
1927,1927,5,a,O,DT
1928,1928,5,"hurry,",O,NN
1929,1929,5,go,O,VBP
1930,1930,5,"then,",O,JJ
1931,1931,5,making,O,VBG
1932,1932,5,Varshneya,B-PER,NNP
1933,1933,5,thy,O,JJ
1934,1934,5,charioteer.,O,NN
1935,1935,5,The,O,DT
1936,1936,5,road,O,NN
1937,1937,5,lies,O,VBZ
1938,1938,5,direct,O,JJ
1939,1939,5,and,O,CC
1940,1940,5,even.',O,NN
1941,1941,5,And,O,CC
1942,1942,5,at,O,IN
1943,1943,5,"this,",O,JJ
1944,1944,5,O,O,NNP
1945,1945,5,son,O,NN
1946,1946,5,of,O,IN
1947,1947,5,the,O,DT
1948,1948,5,Kuru,B-COMMUNITY,NNP
1949,1949,5,"race,",O,NN
1950,1950,5,soothing,O,VBG
1951,1951,5,"Vahuka,",O,NNP
1952,1952,5,Rituparna,B-PER,NNP
1953,1953,5,"said,",O,VBD
1954,1954,5,'O,O,POS
1955,1955,5,"Vahuka,",O,NNP
1956,1956,5,thou,O,CC
1957,1957,5,art,O,VB
1958,1958,5,the,O,DT
1959,1959,5,only,O,JJ
1960,1960,5,"charioteer,",O,NN
1961,1961,5,there,O,EX
1962,1962,5,is,O,VBZ
1963,1963,5,none,O,NN
1964,1964,5,other,O,JJ
1965,1965,5,in,O,IN
1966,1966,5,this,O,DT
1967,1967,5,world.,O,NN
1968,1968,5,"And,",O,NNP
1969,1969,5,O,O,NNP
1970,1970,5,thou,O,NN
1971,1971,5,versed,O,VBD
1972,1972,5,in,O,IN
1973,1973,5,horse,O,NN
1974,1974,5,"lore,",O,NN
1975,1975,5,it,O,PRP
1976,1976,5,is,O,VBZ
1977,1977,5,through,O,IN
1978,1978,5,thy,O,JJ
1979,1979,5,help,O,NN
1980,1980,5,that,O,IN
1981,1981,5,I,O,PRP
1982,1982,5,expect,O,VBP
1983,1983,5,to,O,TO
1984,1984,5,go,O,VB
1985,1985,5,to,O,TO
1986,1986,5,the,O,DT
1987,1987,5,Vidarbhas.,O,NNP
1988,1988,5,I,O,PRP
1989,1989,5,place,O,VBP
1990,1990,5,myself,O,PRP
1991,1991,5,in,O,IN
1992,1992,5,thy,O,JJ
1993,1993,5,hands.,O,NN
1994,1994,5,It,O,PRP
1995,1995,5,behoveth,O,VBZ
1996,1996,5,thee,O,RB
1997,1997,5,not,O,RB
1998,1998,5,to,O,TO
1999,1999,5,cause,O,VB
2000,2000,5,any,O,DT
2001,2001,5,obstacle.,O,NN
2002,2002,5,"And,",O,NNP
2003,2003,5,O,O,NNP
2004,2004,5,"Vahuka,",O,NNP
2005,2005,5,whatever,O,WDT
2006,2006,5,thy,O,JJ
2007,2007,5,wish.,O,NN
2008,2008,5,I,O,PRP
2009,2009,5,will,O,MD
2010,2010,5,grant,O,VB
2011,2011,5,it,O,PRP
2012,2012,5,if,O,IN
2013,2013,5,taking,O,VBG
2014,2014,5,me,O,PRP
2015,2015,5,to,O,TO
2016,2016,5,the,O,DT
2017,2017,5,country,O,NN
2018,2018,5,of,O,IN
2019,2019,5,the,O,DT
2020,2020,5,Vidarbhas,B-PLACE,NNP
2021,2021,5,"to-day,",O,JJ
2022,2022,5,thou,O,NN
2023,2023,5,makest,O,JJS
2024,2024,5,me,O,PRP
2025,2025,5,see,O,VBP
2026,2026,5,the,O,DT
2027,2027,5,sun,O,NN
2028,2028,5,rise.',O,NN
2029,2029,5,At,O,IN
2030,2030,5,"this,",O,JJ
2031,2031,5,Vahuka,B-PER,NNP
2032,2032,5,answered,O,VBD
2033,2033,5,"him,",O,JJ
2034,2034,5,"saying,",O,NN
2035,2035,5,'After,O,RBR
2036,2036,5,having,O,VBG
2037,2037,5,counted,O,VBN
2038,2038,5,(the,O,JJ
2039,2039,5,leaves,O,NNS
2040,2040,5,and,O,CC
2041,2041,5,fruits,O,NNS
2042,2042,5,of,O,IN
2043,2043,5,the),O,NN
2044,2044,5,"Vibhitaka,",O,NNP
2045,2045,5,I,O,PRP
2046,2046,5,shall,O,MD
2047,2047,5,proceed,O,VB
2048,2048,5,to,O,TO
2049,2049,5,"Vidarbha,",O,NNP
2050,2050,5,do,O,VB
2051,2051,5,thou,O,RB
2052,2052,5,agree,O,VB
2053,2053,5,to,O,TO
2054,2054,5,my,O,PRP$
2055,2055,5,words.,O,NN
2056,2056,5,Then,O,RB
2057,2057,5,the,O,DT
2058,2058,5,king,O,NN
2059,2059,5,reluctantly,O,RB
2060,2060,5,told,O,VBD
2061,2061,5,"him,",O,NN
2062,2062,5,'Count.,O,NN
2063,2063,5,And,O,CC
2064,2064,5,on,O,IN
2065,2065,5,counting,O,VBG
2066,2066,5,the,O,DT
2067,2067,5,leaves,O,NNS
2068,2068,5,and,O,CC
2069,2069,5,fruits,O,NNS
2070,2070,5,of,O,IN
2071,2071,5,a,O,DT
2072,2072,5,portion,O,NN
2073,2073,5,of,O,IN
2074,2074,5,this,O,DT
2075,2075,5,"branch,",O,NN
2076,2076,5,thou,O,NN
2077,2077,5,wilt,O,NN
2078,2078,5,be,O,VB
2079,2079,5,satisfied,O,VBN
2080,2080,5,of,O,IN
2081,2081,5,the,O,DT
2082,2082,5,truth,O,NN
2083,2083,5,of,O,IN
2084,2084,5,my,O,PRP$
2085,2085,5,assertion.',O,NN
2086,2086,5,And,O,CC
2087,2087,5,thereupon,O,NN
2088,2088,5,Vahuka,B-PLACE,NNP
2089,2089,5,speedily,O,RB
2090,2090,5,alighted,O,VBD
2091,2091,5,from,O,IN
2092,2092,5,the,O,DT
2093,2093,5,"car,",O,NN
2094,2094,5,and,O,CC
2095,2095,5,felled,O,VBD
2096,2096,5,that,O,IN
2097,2097,5,tree.,O,NN
2098,2098,5,And,O,CC
2099,2099,5,struck,O,NN
2100,2100,5,with,O,IN
2101,2101,5,amazement,O,JJ
2102,2102,5,upon,O,IN
2103,2103,5,finding,O,VBG
2104,2104,5,the,O,DT
2105,2105,5,"fruits,",O,NN
2106,2106,5,after,O,IN
2107,2107,5,"calculation,",O,NN
2108,2108,5,to,O,TO
2109,2109,5,be,O,VB
2110,2110,5,what,O,WP
2111,2111,5,the,O,DT
2112,2112,5,king,O,NN
2113,2113,5,had,O,VBD
2114,2114,5,"said,",O,CC
2115,2115,5,he,O,PRP
2116,2116,5,addressed,O,VBD
2117,2117,5,the,O,DT
2118,2118,5,"king,",O,NN
2119,2119,5,"saying,",O,NN
2120,2120,5,'O,O,POS
2121,2121,5,"monarch,",O,NN
2122,2122,5,this,O,DT
2123,2123,5,thy,O,JJ
2124,2124,5,power,O,NN
2125,2125,5,is,O,VBZ
2126,2126,5,wonderful.,O,JJ
2127,2127,5,I,O,PRP
2128,2128,5,"desire,",O,VBP
2129,2129,5,O,O,NNP
2130,2130,5,"prince,",O,NN
2131,2131,5,to,O,TO
2132,2132,5,know,O,VB
2133,2133,5,the,O,DT
2134,2134,5,art,O,NN
2135,2135,5,by,O,IN
2136,2136,5,which,O,WDT
2137,2137,5,thou,O,NN
2138,2138,5,hast,O,NN
2139,2139,5,ascertained,O,VBD
2140,2140,5,all,O,DT
2141,2141,5,this.',O,NN
2142,2142,5,And,O,CC
2143,2143,5,at,O,IN
2144,2144,5,this,O,DT
2145,2145,5,"king,",O,NN
2146,2146,5,intent,O,NN
2147,2147,5,upon,O,IN
2148,2148,5,proceeding,O,VBG
2149,2149,5,"speedily,",O,NN
2150,2150,5,said,O,VBD
2151,2151,5,unto,O,JJ
2152,2152,5,Vahuka.,O,NNP
2153,2153,5,'Know,O,IN
2154,2154,5,that,O,DT
2155,2155,5,I,O,PRP
2156,2156,5,am,O,VBP
2157,2157,5,proficient,O,JJ
2158,2158,5,at,O,IN
2159,2159,5,dice,O,NN
2160,2160,5,besides,O,IN
2161,2161,5,being,O,VBG
2162,2162,5,versed,O,VBN
2163,2163,5,in,O,IN
2164,2164,5,numbers.,O,NN
2165,2165,5,And,O,CC
2166,2166,5,Vahuka,B-PER,NNP
2167,2167,5,said,O,VBD
2168,2168,5,unto,O,JJ
2169,2169,5,"him,",O,JJ
2170,2170,5,'Impart,O,POS
2171,2171,5,unto,O,IN
2172,2172,5,me,O,PRP
2173,2173,5,this,O,DT
2174,2174,5,knowledge,O,NN
2175,2175,5,"and,",O,VBZ
2176,2176,5,O,O,NNP
2177,2177,5,bull,O,NN
2178,2178,5,among,O,IN
2179,2179,5,"men,",O,NNS
2180,2180,5,take,O,VBP
2181,2181,5,from,O,IN
2182,2182,5,me,O,PRP
2183,2183,5,my,O,PRP$
2184,2184,5,knowledge,O,NN
2185,2185,5,of,O,IN
2186,2186,5,horses.',O,NN
2187,2187,5,And,O,CC
2188,2188,5,king,O,VBG
2189,2189,5,"Rituparna,",O,NNP
2190,2190,5,having,O,VBG
2191,2191,5,regard,O,NN
2192,2192,5,to,O,TO
2193,2193,5,the,O,DT
2194,2194,5,importance,O,NN
2195,2195,5,of,O,IN
2196,2196,5,the,O,DT
2197,2197,5,act,O,NN
2198,2198,5,that,O,WDT
2199,2199,5,depended,O,VBD
2200,2200,5,upon,O,IN
2201,2201,5,Vahuka's,B-PER,NNP
2202,2202,5,"good-will,",O,NN
2203,2203,5,and,O,CC
2204,2204,5,tempted,O,VBN
2205,2205,5,also,O,RB
2206,2206,5,by,O,IN
2207,2207,5,the,O,DT
2208,2208,5,horse-lore,O,NN
2209,2209,5,(that,O,IN
2210,2210,5,his,O,PRP$
2211,2211,5,charioteer,O,NN
2212,2212,5,"possessed),",O,NN
2213,2213,5,"said,",O,NN
2214,2214,5,'So,O,POS
2215,2215,5,be,O,VB
2216,2216,5,it.',O,JJ
2217,2217,5,As,O,IN
2218,2218,5,solicited,O,VBN
2219,2219,5,by,O,IN
2220,2220,5,"thee,",O,JJ
2221,2221,5,receive,O,NN
2222,2222,5,this,O,DT
2223,2223,5,science,O,NN
2224,2224,5,of,O,IN
2225,2225,5,dice,O,NN
2226,2226,5,from,O,IN
2227,2227,5,"me,",O,NN
2228,2228,5,"and,",O,NN
2229,2229,5,O,O,NNP
2230,2230,5,"Vahuka,",O,NNP
2231,2231,5,let,O,VB
2232,2232,5,my,O,PRP$
2233,2233,5,equine,O,JJ
2234,2234,5,science,O,NN
2235,2235,5,remain,O,NN
2236,2236,5,with,O,IN
2237,2237,5,thee,O,NN
2238,2238,5,in,O,IN
2239,2239,5,trust.',O,NN
2240,2240,5,And,O,CC
2241,2241,5,saying,O,VBG
2242,2242,5,"this,",O,JJ
2243,2243,5,Rituparna,B-PER,NNP
2244,2244,5,imparted,O,VBD
2245,2245,5,unto,O,JJ
2246,2246,5,Nala,B-PER,NNP
2247,2247,5,the,O,DT
2248,2248,5,science,O,NN
2249,2249,5,(he,O,NNP
2250,2250,5,desired).,O,NN
2251,2251,5,And,O,CC
2252,2252,5,Nala,B-PER,NNP
2253,2253,5,upon,O,IN
2254,2254,5,becoming,O,VBG
2255,2255,5,acquainted,O,VBN
2256,2256,5,with,O,IN
2257,2257,5,the,O,DT
2258,2258,5,science,O,NN
2259,2259,5,of,O,IN
2260,2260,5,"dice,",O,NN
2261,2261,5,Kali,B-PER,NNP
2262,2262,5,came,O,VBD
2263,2263,5,out,O,IN
2264,2264,5,of,O,IN
2265,2265,5,his,O,PRP$
2266,2266,5,"body,",O,NN
2267,2267,5,incessantly,O,RB
2268,2268,5,vomiting,O,VBG
2269,2269,5,from,O,IN
2270,2270,5,his,O,PRP$
2271,2271,5,mouth,O,NN
2272,2272,5,the,O,DT
2273,2273,5,virulent,O,NN
2274,2274,5,poison,O,NN
2275,2275,5,of,O,IN
2276,2276,5,Karkotaka.,O,NNP
2277,2277,6,And,O,CC
2278,2278,6,when,O,WRB
2279,2279,6,"Kali,",O,NNP
2280,2280,6,afflicted,O,VBD
2281,2281,6,(by,O,NNP
2282,2282,6,Damayanti's,B-PER,NNP
2283,2283,6,curse),O,NN
2284,2284,6,came,O,VBD
2285,2285,6,out,O,RP
2286,2286,6,(of,O,JJ
2287,2287,6,Nala's,B-PER,NNP
2288,2288,6,"body),",O,VBD
2289,2289,6,the,O,DT
2290,2290,6,fire,O,NN
2291,2291,6,of,O,IN
2292,2292,6,that,O,DT
2293,2293,6,curse,O,NN
2294,2294,6,also,O,RB
2295,2295,6,left,O,VBD
2296,2296,6,Kali.,O,NNP
2297,2297,6,"Indeed,",O,NNP
2298,2298,6,long,O,RB
2299,2299,6,had,O,VBD
2300,2300,6,been,O,VBN
2301,2301,6,the,O,DT
2302,2302,6,time,O,NN
2303,2303,6,for,O,IN
2304,2304,6,which,O,WDT
2305,2305,6,the,O,DT
2306,2306,6,king,O,NN
2307,2307,6,had,O,VBD
2308,2308,6,been,O,VBN
2309,2309,6,afflicted,O,VBN
2310,2310,6,by,O,IN
2311,2311,6,"Kali,",O,NNP
2312,2312,6,as,O,IN
2313,2313,6,if,O,IN
2314,2314,6,he,O,PRP
2315,2315,6,were,O,VBD
2316,2316,6,of,O,IN
2317,2317,6,unregenerate,O,JJ
2318,2318,6,soul.,O,NN
2319,2319,6,And,O,CC
2320,2320,6,Kala,O,NNP
2321,2321,6,the,O,DT
2322,2322,6,ruler,O,NN
2323,2323,6,of,O,IN
2324,2324,6,the,O,DT
2325,2325,6,"Nishadhas,",B-COMMUNITY,NNP
2326,2326,6,in,O,IN
2327,2327,6,"wrath,",O,NN
2328,2328,6,was,O,VBD
2329,2329,6,bent,O,JJ
2330,2330,6,upon,O,IN
2331,2331,6,cursing,O,VBG
2332,2332,6,"Kali,",O,NNP
2333,2333,6,when,O,WRB
2334,2334,6,the,O,DT
2335,2335,6,"latter,",O,NN
2336,2336,6,"frightened,",O,NN
2337,2337,6,and,O,CC
2338,2338,6,"trembling,",O,NN
2339,2339,6,said,O,VBD
2340,2340,6,with,O,IN
2341,2341,6,joined,O,JJ
2342,2342,6,"hands,",O,NNS
2343,2343,6,'Control,O,POS
2344,2344,6,thy,O,JJ
2345,2345,6,"wrath,",O,NN
2346,2346,6,O,O,NNP
2347,2347,6,king!,O,NN
2348,2348,6,I,O,PRP
2349,2349,6,will,O,MD
2350,2350,6,render,O,VB
2351,2351,6,thee,O,NN
2352,2352,6,illustrious.,O,NN
2353,2353,6,Indrasena's,B-PER,NNP
2354,2354,6,mother,O,NN
2355,2355,6,had,O,VBD
2356,2356,6,formerly,O,RB
2357,2357,6,cursed,O,VBN
2358,2358,6,me,O,PRP
2359,2359,6,in,O,IN
2360,2360,6,anger,O,NN
2361,2361,6,when,O,WRB
2362,2362,6,she,O,PRP
2363,2363,6,had,O,VBD
2364,2364,6,been,O,VBN
2365,2365,6,deserted,O,VBN
2366,2366,6,by,O,IN
2367,2367,6,thee.,O,NN
2368,2368,6,Ever,O,RB
2369,2369,6,since,O,IN
2370,2370,6,that,O,DT
2371,2371,6,time,O,NN
2372,2372,6,undergoing,O,VBG
2373,2373,6,sore,O,JJR
2374,2374,6,affliction,O,NN
2375,2375,6,I,O,PRP
2376,2376,6,resided,O,VBD
2377,2377,6,in,O,IN
2378,2378,6,"thee,",O,NN
2379,2379,6,O,O,NNP
2380,2380,6,mighty,O,NN
2381,2381,6,"monarch,",O,NN
2382,2382,6,O,O,NNP
2383,2383,6,unconquered,O,VBD
2384,2384,6,"one,",O,NN
2385,2385,6,miserably,O,RB
2386,2386,6,and,O,CC
2387,2387,6,burning,O,VBG
2388,2388,6,night,O,NN
2389,2389,6,and,O,CC
2390,2390,6,day,O,NN
2391,2391,6,with,O,IN
2392,2392,6,the,O,DT
2393,2393,6,venom,O,NN
2394,2394,6,of,O,IN
2395,2395,6,the,O,DT
2396,2396,6,prince,O,NN
2397,2397,6,of,O,IN
2398,2398,6,snakes.,O,NN
2399,2399,6,I,O,PRP
2400,2400,6,seek,O,VBP
2401,2401,6,thy,O,JJ
2402,2402,6,protection.,O,NN
2403,2403,6,If,O,IN
2404,2404,6,thou,O,VBN
2405,2405,6,dost,O,NN
2406,2406,6,not,O,RB
2407,2407,6,curse,O,VB
2408,2408,6,me,O,PRP
2409,2409,6,who,O,WP
2410,2410,6,am,O,VBP
2411,2411,6,affrighted,O,VBN
2412,2412,6,and,O,CC
2413,2413,6,seek,O,JJ
2414,2414,6,thy,O,NN
2415,2415,6,"protection,",O,NN
2416,2416,6,then,O,RB
2417,2417,6,those,O,DT
2418,2418,6,men,O,NNS
2419,2419,6,that,O,WDT
2420,2420,6,will,O,MD
2421,2421,6,attentively,O,RB
2422,2422,6,recite,O,VB
2423,2423,6,thy,O,JJ
2424,2424,6,"history,",O,NN
2425,2425,6,shall,O,MD
2426,2426,6,be,O,VB
2427,2427,6,even,O,RB
2428,2428,6,free,O,JJ
2429,2429,6,from,O,IN
2430,2430,6,fear,O,NN
2431,2431,6,on,O,IN
2432,2432,6,my,O,PRP$
2433,2433,6,account.',O,NN
2434,2434,6,And,O,CC
2435,2435,6,thus,O,RB
2436,2436,6,addressed,O,VBN
2437,2437,6,by,O,IN
2438,2438,6,"Kali,",O,NNP
2439,2439,6,king,O,VBG
2440,2440,6,Nala,B-PER,NNP
2441,2441,6,controlled,O,VBD
2442,2442,6,his,O,PRP$
2443,2443,6,wrath.,O,NN
2444,2444,6,And,O,CC
2445,2445,6,thereupon,O,VB
2446,2446,6,the,O,DT
2447,2447,6,frightened,O,JJ
2448,2448,6,Kali,B-PER,NNP
2449,2449,6,speedily,O,RB
2450,2450,6,entered,O,VBD
2451,2451,6,into,O,IN
2452,2452,6,the,O,DT
2453,2453,6,Vibhitaka,O,NNP
2454,2454,6,tree.,O,NN
2455,2455,6,And,O,CC
2456,2456,6,while,O,IN
2457,2457,6,the,O,DT
2458,2458,6,Kali,B-PER,NNP
2459,2459,6,was,O,VBD
2460,2460,6,conversing,O,VBG
2461,2461,6,with,O,IN
2462,2462,6,"Naishadha,",O,NNP
2463,2463,6,he,O,PRP
2464,2464,6,was,O,VBD
2465,2465,6,invisible,O,JJ
2466,2466,6,to,O,TO
2467,2467,6,others.,O,VB
2468,2468,6,And,O,CC
2469,2469,6,delivered,O,VBN
2470,2470,6,from,O,IN
2471,2471,6,his,O,PRP$
2472,2472,6,"afflictions,",O,NN
2473,2473,6,and,O,CC
2474,2474,6,having,O,VBG
2475,2475,6,counted,O,VBN
2476,2476,6,the,O,DT
2477,2477,6,fruits,O,NNS
2478,2478,6,of,O,IN
2479,2479,6,that,O,DT
2480,2480,6,"tree,",O,VBZ
2481,2481,6,the,O,DT
2482,2482,6,"king,",O,NN
2483,2483,6,filled,O,VBN
2484,2484,6,with,O,IN
2485,2485,6,great,O,JJ
2486,2486,6,joy,O,NN
2487,2487,6,and,O,CC
2488,2488,6,of,O,IN
2489,2489,6,high,O,JJ
2490,2490,6,"energy,",O,NN
2491,2491,6,mounted,O,VBD
2492,2492,6,on,O,IN
2493,2493,6,the,O,DT
2494,2494,6,car,O,NN
2495,2495,6,and,O,CC
2496,2496,6,proceeded,O,VBD
2497,2497,6,with,O,IN
2498,2498,6,"energy,",O,JJ
2499,2499,6,urging,O,VBG
2500,2500,6,those,O,DT
2501,2501,6,fleet,O,JJ
2502,2502,6,horses.,O,NNS
2503,2503,6,And,O,CC
2504,2504,6,from,O,IN
2505,2505,6,the,O,DT
2506,2506,6,touch,O,NN
2507,2507,6,of,O,IN
2508,2508,6,Kali,B-PER,NNP
2509,2509,6,the,O,DT
2510,2510,6,Vibhitaka,O,NNP
2511,2511,6,tree,O,NN
2512,2512,6,from,O,IN
2513,2513,6,that,O,DT
2514,2514,6,hour,O,NN
2515,2515,6,fell,O,VBD
2516,2516,6,into,O,IN
2517,2517,6,disrepute.,O,NN
2518,2518,6,And,O,CC
2519,2519,6,"Nala,",B-PER,NNP
2520,2520,6,with,O,IN
2521,2521,6,a,O,DT
2522,2522,6,glad,O,JJ
2523,2523,6,"heart,",O,NN
2524,2524,6,began,O,VBD
2525,2525,6,to,O,TO
2526,2526,6,urge,O,VB
2527,2527,6,those,O,DT
2528,2528,6,foremost,O,NNS
2529,2529,6,of,O,IN
2530,2530,6,steeds,O,NNS
2531,2531,6,which,O,WDT
2532,2532,6,sprang,O,VBP
2533,2533,6,into,O,IN
2534,2534,6,the,O,DT
2535,2535,6,air,O,NN
2536,2536,6,once,O,RB
2537,2537,6,and,O,CC
2538,2538,6,again,O,RB
2539,2539,6,like,O,IN
2540,2540,6,creatures,O,NNS
2541,2541,6,endued,O,VBN
2542,2542,6,with,O,IN
2543,2543,6,wings.,O,NN
2544,2544,6,And,O,CC
2545,2545,6,the,O,DT
2546,2546,6,illustrious,O,JJ
2547,2547,6,monarch,O,NN
2548,2548,6,drove,O,VBD
2549,2549,6,(the,O,NNP
2550,2550,6,car),O,NN
2551,2551,6,in,O,IN
2552,2552,6,the,O,DT
2553,2553,6,direction,O,NN
2554,2554,6,of,O,IN
2555,2555,6,the,O,DT
2556,2556,6,Vidarbhas.,O,NNP
2557,2557,6,And,O,CC
2558,2558,6,after,O,IN
2559,2559,6,Nala,B-PER,NNP
2560,2560,6,had,O,VBD
2561,2561,6,gone,O,VBN
2562,2562,6,far,O,RB
2563,2563,6,"away,",O,JJ
2564,2564,6,Kali,B-PER,NNP
2565,2565,6,also,O,RB
2566,2566,6,returned,O,VBD
2567,2567,6,to,O,TO
2568,2568,6,his,O,PRP$
2569,2569,6,abode.,O,NN
2570,2570,6,And,O,CC
2571,2571,6,abandoned,O,VBN
2572,2572,6,by,O,IN
2573,2573,6,"Kali,",O,NNP
2574,2574,6,O,O,NNP
2575,2575,6,"king,",O,VBD
2576,2576,6,that,O,IN
2577,2577,6,lord,O,NN
2578,2578,6,of,O,IN
2579,2579,6,"earth,",O,FW
2580,2580,6,the,O,DT
2581,2581,6,royal,O,NN
2582,2582,6,"Nala,",B-PER,NNP
2583,2583,6,became,O,VBD
2584,2584,6,freed,O,VBN
2585,2585,6,from,O,IN
2586,2586,6,calamity,O,NN
2587,2587,6,though,O,IN
2588,2588,6,he,O,PRP
2589,2589,6,did,O,VBD
2590,2590,6,not,O,RB
2591,2591,6,assume,O,VB
2592,2592,6,his,O,PRP$
2593,2593,6,native,O,JJ
2594,2594,6,"form.'""",O,NN
2595,2595,7,"form.'""",O,NN
2596,2596,8,"""Vrihadaswa",B-PER,JJ
2597,2597,8,"said,",O,NN
2598,2598,8,'After,O,POS
2599,2599,8,Rituparna,B-PER,NNP
2600,2600,8,of,O,IN
2601,2601,8,prowess,O,NN
2602,2602,8,incapable,O,NN
2603,2603,8,of,O,IN
2604,2604,8,being,O,VBG
2605,2605,8,baffled,O,VBN
2606,2606,8,"had,",O,NN
2607,2607,8,in,O,IN
2608,2608,8,the,O,DT
2609,2609,8,"evening,",O,NN
2610,2610,8,arrived,O,VBD
2611,2611,8,at,O,IN
2612,2612,8,the,O,DT
2613,2613,8,city,O,NN
2614,2614,8,of,O,IN
2615,2615,8,the,O,DT
2616,2616,8,"Vidarbhas,",O,NNP
2617,2617,8,the,O,DT
2618,2618,8,people,O,NNS
2619,2619,8,brought,O,VBD
2620,2620,8,unto,O,JJ
2621,2621,8,king,O,NN
2622,2622,8,Bhima,B-PER,NNP
2623,2623,8,the,O,DT
2624,2624,8,tidings,O,NNS
2625,2625,8,(of,O,VBD
2626,2626,8,his,O,PRP$
2627,2627,8,arrival).,O,NN
2628,2628,8,And,O,CC
2629,2629,8,at,O,IN
